ObjectID,STD_ZIP5,LATITUDE,LONGITUDE,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,x,y
8533,30257,33.141266549,-84.18336567,MILNER,GA,-84.1833656699999,33.1412665490001
8534,30258,33.00259241,-84.45768708,MOLENA,GA,-84.45768708,33.00259241
8535,30259,33.269030284,-84.74571361,MORELAND,GA,-84.7457136099999,33.2690302840001
8536,30260,33.582810276,-84.32659823,MORROW,GA,-84.3265982299999,33.582810276
8537,30263,33.393351348,-84.81041369,NEWNAN,GA,-84.81041369,33.3933513480001
8538,30265,33.396990486,-84.71238977,NEWNAN,GA,-84.71238977,33.396990486
8539,30268,33.524578249,-84.68386047,PALMETTO,GA,-84.68386047,33.5245782490001
8540,30269,33.398721426,-84.56989784,PEACHTREE CITY,GA,-84.56989784,33.3987214260001
8541,30273,33.581036328,-84.2758195,REX,GA,-84.2758195,33.581036328
8542,30274,33.552303593,-84.40124626,RIVERDALE,GA,-84.4012462599999,33.552303593
8543,30276,33.283901376,-84.57884972,SENOIA,GA,-84.5788497199999,33.2839013760001
8544,30277,33.402060329,-84.65212658,SHARPSBURG,GA,-84.65212658,33.4020603290001
8545,30281,33.5476202,-84.22550108,STOCKBRIDGE,GA,-84.22550108,33.5476202
8546,30285,32.992843502,-84.26408021,THE ROCK,GA,-84.26408021,32.992843502
8547,30286,32.902915855,-84.33420258,THOMASTON,GA,-84.33420258,32.9029158550001
8548,30288,33.648295222,-84.32522839,CONLEY,GA,-84.3252283899999,33.6482952220001
8549,30290,33.474390484,-84.58991237,TYRONE,GA,-84.58991237,33.474390484
8550,30291,33.575120732,-84.53951924,UNION CITY,GA,-84.5395192399999,33.5751207320001
8551,30292,33.170176483,-84.38276123,WILLIAMSON,GA,-84.38276123,33.170176483
8552,30293,32.974703696,-84.59668804,WOODBURY,GA,-84.5966880399999,32.9747036960001
8553,30294,33.637031851,-84.263058,ELLENWOOD,GA,-84.2630579999999,33.6370318510001
8554,30295,33.099640535,-84.31982447,ZEBULON,GA,-84.31982447,33.099640535
8555,30296,33.561321904,-84.43919926,RIVERDALE,GA,-84.43919926,33.5613219040001
8556,30297,33.613900202,-84.36671475,FOREST PARK,GA,-84.36671475,33.613900202
8557,30303,33.753831187,-84.38814425,ATLANTA,GA,-84.38814425,33.7538311870001
8558,30305,33.834462411,-84.38320198,ATLANTA,GA,-84.38320198,33.8344624110001
8559,30306,33.784692876,-84.35248475,ATLANTA,GA,-84.35248475,33.7846928760001
8560,30307,33.765834706,-84.34096902,ATLANTA,GA,-84.34096902,33.7658347060001
8561,30308,33.772006587,-84.37989716,ATLANTA,GA,-84.37989716,33.7720065870001
8562,30309,33.795199439,-84.38775946,ATLANTA,GA,-84.38775946,33.795199439
8563,30310,33.728339149,-84.42338522,ATLANTA,GA,-84.4233852199999,33.7283391490001
8564,30311,33.722866218,-84.47066851,ATLANTA,GA,-84.4706685099999,33.722866218
8565,30312,33.749384311,-84.37705734,ATLANTA,GA,-84.37705734,33.749384311
8566,30313,33.754363071,-84.39926846,ATLANTA,GA,-84.39926846,33.7543630710001
8567,30314,33.758085521,-84.42953865,ATLANTA,GA,-84.42953865,33.7580855210001
8568,30315,33.706452001,-84.38628239,ATLANTA,GA,-84.38628239,33.7064520010001
8569,30316,33.726446037,-84.33768767,ATLANTA,GA,-84.33768767,33.7264460370001
8570,30317,33.750328184,-84.31804625,ATLANTA,GA,-84.31804625,33.7503281840001
8571,30318,33.792942109,-84.4431029,ATLANTA,GA,-84.4431029,33.7929421090001
8572,30319,33.870039128,-84.33676024,ATLANTA,GA,-84.33676024,33.870039128
8573,30324,33.821133709,-84.35828776,ATLANTA,GA,-84.3582877599999,33.821133709
8574,30326,33.84983532,-84.3632286,ATLANTA,GA,-84.3632286,33.8498353200001
8575,30327,33.857834104,-84.42253171,ATLANTA,GA,-84.42253171,33.8578341040001
8576,30328,33.934846927,-84.37406136,ATLANTA,GA,-84.37406136,33.934846927
8577,30329,33.830962958,-84.32312225,ATLANTA,GA,-84.32312225,33.830962958
8578,30331,33.710320287,-84.52960926,ATLANTA,GA,-84.52960926,33.7103202870001
8579,30336,33.723547462,-84.57590086,ATLANTA,GA,-84.57590086,33.7235474620001
8580,30337,33.649962259,-84.46601996,ATLANTA,GA,-84.46601996,33.6499622590001
8581,30338,33.938726143,-84.31902105,ATLANTA,GA,-84.3190210499999,33.9387261430001
8582,30339,33.878933598,-84.46365419,ATLANTA,GA,-84.4636541899999,33.8789335980001
8583,30340,33.89717407,-84.24661099,ATLANTA,GA,-84.24661099,33.8971740700001
8584,30341,33.888247788,-84.28735152,ATLANTA,GA,-84.28735152,33.8882477880001
8585,30342,33.887235545,-84.37566993,ATLANTA,GA,-84.37566993,33.8872355450001
8586,30344,33.672579456,-84.46232955,ATLANTA,GA,-84.4623295499999,33.6725794560001
8587,30345,33.853028101,-84.28459189,ATLANTA,GA,-84.2845918899999,33.8530281010001
8588,30346,33.927557796,-84.33427104,ATLANTA,GA,-84.33427104,33.927557796
8589,30349,33.611198022,-84.4969143,ATLANTA,GA,-84.4969143,33.6111980220001
8590,30350,33.979565526,-84.34246898,ATLANTA,GA,-84.34246898,33.979565526
8591,30354,33.667237717,-84.38950735,ATLANTA,GA,-84.38950735,33.667237717
8592,30360,33.9328853,-84.2731794,ATLANTA,GA,-84.2731793999999,33.9328853000001
8593,30363,33.791299652,-84.3984516,ATLANTA,GA,-84.3984516,33.7912996520001
8594,30401,32.600400582,-82.33801287,SWAINSBORO,GA,-82.3380128699999,32.6004005820001
8595,30410,32.190111254,-82.50267954,AILEY,GA,-82.50267954,32.190111254
8596,30411,32.185657117,-82.81842084,ALAMO,GA,-82.81842084,32.1856571170001
8597,30413,32.903833127,-82.49638507,BARTOW,GA,-82.49638507,32.903833127
8598,30415,32.3382471,-81.62344635,BROOKLET,GA,-81.6234463499999,32.3382471
8599,30417,32.16569529,-81.9013442,CLAXTON,GA,-81.9013442,32.16569529
8600,30420,32.284149057,-82.1638408,COBBTOWN,GA,-82.1638407999999,32.284149057
8601,30421,32.181181958,-82.11291614,COLLINS,GA,-82.11291614,32.181181958
8602,30425,32.646928678,-82.02416269,GARFIELD,GA,-82.02416269,32.6469286780001
8603,30426,33.042621804,-81.69960923,GIRARD,GA,-81.69960923,33.0426218040001
8604,30427,31.936037569,-81.93216101,GLENNVILLE,GA,-81.93216101,31.9360375690001
8605,30428,32.195806304,-82.72648349,GLENWOOD,GA,-82.72648349,32.195806304
8606,30434,33.02152066,-82.39987283,LOUISVILLE,GA,-82.3998728299999,33.0215206600001
8607,30436,32.181547766,-82.30913873,LYONS,GA,-82.30913873,32.1815477660001
8608,30439,32.426147474,-82.09159355,METTER,GA,-82.09159355,32.4261474740001
8609,30441,32.804568979,-82.22571762,MIDVILLE,GA,-82.22571762,32.8045689790001
8610,30442,32.802840623,-81.95928815,MILLEN,GA,-81.95928815,32.8028406230001
8611,30445,32.17762141,-82.58185417,MOUNT VERNON,GA,-82.58185417,32.17762141
8612,30446,32.567259571,-81.48194503,NEWINGTON,GA,-81.48194503,32.5672595710001
8613,30450,32.553408302,-81.927984,PORTAL,GA,-81.927984,32.553408302
8614,30452,32.335029369,-81.88710354,REGISTER,GA,-81.8871035399999,32.335029369
8615,30453,32.046712526,-82.120895,REIDSVILLE,GA,-82.120895,32.0467125260001
8616,30454,32.449259419,-82.72867656,ROCKLEDGE,GA,-82.7286765599999,32.449259419
8617,30455,32.695563496,-81.7926449,ROCKY FORD,GA,-81.7926449,32.695563496
8618,30456,32.984171559,-81.78876108,SARDIS,GA,-81.78876108,32.9841715590001
8619,30457,32.367173021,-82.65554987,SOPERTON,GA,-82.65554987,32.367173021
8620,30458,32.419753919,-81.79429103,STATESBORO,GA,-81.79429103,32.4197539190001
8621,30461,32.473566088,-81.73019549,STATESBORO,GA,-81.73019549,32.473566088
8622,30467,32.737295827,-81.63517321,SYLVANIA,GA,-81.6351732099999,32.737295827
8623,30470,32.289835851,-82.49733948,TARRYTOWN,GA,-82.4973394799999,32.2898358510001
8624,30471,32.54946951,-82.17725689,TWIN CITY,GA,-82.17725689,32.5494695100001
8625,30473,32.019686272,-82.47693749,UVALDA,GA,-82.47693749,32.0196862720001
8626,30474,32.214973731,-82.41126683,VIDALIA,GA,-82.41126683,32.214973731
8627,30477,32.885793563,-82.4037771,WADLEY,GA,-82.4037771,32.885793563
8628,30501,34.312499876,-83.82364332,GAINESVILLE,GA,-83.82364332,34.3124998760001
8629,30504,34.273160994,-83.87687471,GAINESVILLE,GA,-83.87687471,34.2731609940001
8630,30506,34.347383353,-83.90554198,GAINESVILLE,GA,-83.90554198,34.3473833530001
8631,30507,34.249145484,-83.77523047,GAINESVILLE,GA,-83.7752304699999,34.2491454840001
8632,30510,34.45365402,-83.59049554,ALTO,GA,-83.5904955399999,34.45365402
8633,30511,34.471306565,-83.50781567,BALDWIN,GA,-83.50781567,34.4713065650001
8634,30512,34.875784117,-84.00184597,BLAIRSVILLE,GA,-84.00184597,34.8757841170001
8635,30513,34.868218067,-84.33838096,BLUE RIDGE,GA,-84.3383809599999,34.868218067
8636,30516,34.372842713,-83.04411878,BOWERSVILLE,GA,-83.04411878,34.3728427130001
8637,30517,34.127451291,-83.8021079,BRASELTON,GA,-83.8021079,34.1274512910001
8638,30518,34.116389658,-84.0305421,BUFORD,GA,-84.0305420999999,34.1163896580001
8639,30519,34.083012355,-83.94348385,BUFORD,GA,-83.94348385,34.0830123550001
8640,30520,34.341032913,-83.08141501,CANON,GA,-83.0814150099999,34.341032913
8641,30521,34.367630903,-83.28953848,CARNESVILLE,GA,-83.28953848,34.3676309030001
8642,30522,34.794355949,-84.35375343,CHERRY LOG,GA,-84.35375343,34.7943559490001
8643,30523,34.663178124,-83.53210908,CLARKESVILLE,GA,-83.5321090799999,34.6631781240001
8644,30525,34.885531694,-83.40347233,CLAYTON,GA,-83.4034723299999,34.8855316940001
8645,30527,34.474267992,-83.78930766,CLERMONT,GA,-83.78930766,34.4742679920001
8646,30528,34.588208612,-83.75453044,CLEVELAND,GA,-83.7545304399999,34.5882086120001
8647,30529,34.206320032,-83.47131518,COMMERCE,GA,-83.47131518,34.2063200320001
8648,30530,34.222791398,-83.38622674,COMMERCE,GA,-83.38622674,34.222791398
8649,30531,34.515999789,-83.555207,CORNELIA,GA,-83.5552069999999,34.515999789
8650,30533,34.531834516,-83.98302797,DAHLONEGA,GA,-83.98302797,34.5318345160001
8651,30534,34.404538112,-84.08768527,DAWSONVILLE,GA,-84.08768527,34.4045381120001
8652,30535,34.579742222,-83.57139561,DEMOREST,GA,-83.57139561,34.579742222
8653,30536,34.652163658,-84.39755789,ELLIJAY,GA,-84.39755789,34.6521636580001
8654,30537,34.976641596,-83.34393112,DILLARD,GA,-83.34393112,34.976641596
8655,30538,34.503649436,-83.26448303,EASTANOLLEE,GA,-83.26448303,34.503649436
8656,30540,34.68675412,-84.53377289,ELLIJAY,GA,-84.53377289,34.68675412
8657,30541,34.929120972,-84.42706049,EPWORTH,GA,-84.42706049,34.9291209720001
8658,30542,34.17446155,-83.90202546,FLOWERY BRANCH,GA,-83.9020254599999,34.17446155
8659,30543,34.281106288,-83.66845528,GILLSVILLE,GA,-83.66845528,34.281106288
8660,30545,34.704163539,-83.7316575,HELEN,GA,-83.7316575,34.704163539
8661,30546,34.932312465,-83.73389388,HIAWASSEE,GA,-83.73389388,34.9323124650001
8662,30547,34.359241291,-83.47135546,HOMER,GA,-83.47135546,34.359241291
8663,30548,34.100509656,-83.79201734,HOSCHTON,GA,-83.79201734,34.100509656
8664,30549,34.107367711,-83.59626365,JEFFERSON,GA,-83.59626365,34.1073677110001
8665,30552,34.780223701,-83.4341466,LAKEMONT,GA,-83.4341466,34.7802237010001
8666,30553,34.459259982,-83.0856139,LAVONIA,GA,-83.0856138999999,34.459259982
8667,30554,34.392967034,-83.65767092,LULA,GA,-83.65767092,34.392967034
8668,30555,34.974889255,-84.40222794,MC CAYSVILLE,GA,-84.40222794,34.9748892550001
8669,30557,34.504212375,-83.18322165,MARTIN,GA,-83.18322165,34.5042123750001
8670,30558,34.262500687,-83.56260393,MAYSVILLE,GA,-83.56260393,34.2625006870001
8671,30559,34.949251377,-84.27698076,MINERAL BLUFF,GA,-84.27698076,34.9492513770001
8672,30560,34.886185075,-84.19645422,MORGANTON,GA,-84.19645422,34.8861850750001
8673,30563,34.56290851,-83.47112446,MOUNT AIRY,GA,-83.4711244599999,34.5629085100001
8674,30564,34.464237774,-83.89228964,MURRAYVILLE,GA,-83.8922896399999,34.464237774
8675,30565,34.095267103,-83.41829672,NICHOLSON,GA,-83.4182967199999,34.095267103
8676,30566,34.237427479,-83.89250489,OAKWOOD,GA,-83.8925048899999,34.2374274790001
8677,30567,34.177865285,-83.68267728,PENDERGRASS,GA,-83.68267728,34.1778652850001
8678,30568,34.94506812,-83.40323174,RABUN GAP,GA,-83.40323174,34.94506812
8679,30571,34.691608085,-83.69455478,SAUTEE NACOOCHEE,GA,-83.69455478,34.691608085
8680,30572,34.742826645,-84.08549524,SUCHES,GA,-84.0854952399999,34.742826645
8681,30575,34.200357269,-83.71830193,TALMO,GA,-83.7183019299999,34.2003572690001
8682,30576,34.83174527,-83.46297986,TIGER,GA,-83.46297986,34.8317452700001
8683,30577,34.564496623,-83.31351842,TOCCOA,GA,-83.31351842,34.564496623
8684,30582,34.956499725,-83.87078157,YOUNG HARRIS,GA,-83.87078157,34.9564997250001
8685,30601,33.977359311,-83.36295825,ATHENS,GA,-83.36295825,33.977359311
8686,30605,33.925941284,-83.34361125,ATHENS,GA,-83.34361125,33.925941284
8687,30606,33.944290164,-83.42288312,ATHENS,GA,-83.4228831199999,33.9442901640001
8688,30607,34.008069912,-83.43211708,ATHENS,GA,-83.43211708,34.0080699120001
8689,30609,33.91802,-83.37246,ATHENS,GA,-83.37246,33.9180200000001
8690,30619,33.888530049,-83.2188576,ARNOLDSVILLE,GA,-83.2188576,33.8885300490001
8691,30620,33.928168857,-83.76317498,BETHLEHEM,GA,-83.76317498,33.9281688570001
8692,30621,33.81476158,-83.47776996,BISHOP,GA,-83.47776996,33.81476158
8693,30622,33.936946066,-83.52017913,BOGART,GA,-83.52017913,33.9369460660001
8694,30624,34.191211595,-83.03372992,BOWMAN,GA,-83.03372992,34.191211595
8695,30625,33.519345303,-83.32675552,BUCKHEAD,GA,-83.3267555199999,33.5193453030001
8696,30627,34.004347683,-83.0108496,CARLTON,GA,-83.0108496,34.004347683
8697,30628,34.03475386,-83.22731798,COLBERT,GA,-83.22731798,34.03475386
8698,30629,34.072858384,-83.11692566,COMER,GA,-83.1169256599999,34.072858384
8699,30630,33.900896785,-83.15762608,CRAWFORD,GA,-83.1576260799999,33.900896785
8700,30631,33.571281616,-82.87988534,CRAWFORDVILLE,GA,-82.87988534,33.5712816160001
8701,30633,34.173793136,-83.24936728,DANIELSVILLE,GA,-83.2493672799999,34.173793136
8702,30634,34.225948626,-82.96048447,DEWY ROSE,GA,-82.96048447,34.225948626
8703,30635,34.110993291,-82.84373686,ELBERTON,GA,-82.84373686,34.1109932910001
8704,30641,33.771453586,-83.58017173,GOOD HOPE,GA,-83.58017173,33.7714535860001
8705,30642,33.507266223,-83.20223191,GREENSBORO,GA,-83.20223191,33.507266223
8706,30643,34.371073012,-82.92273425,HARTWELL,GA,-82.92273425,34.3710730120001
8707,30646,34.055882541,-83.30598855,HULL,GA,-83.3059885499999,34.0558825410001
8708,30648,33.889714392,-83.06058912,LEXINGTON,GA,-83.06058912,33.889714392
8709,30650,33.596097877,-83.46407299,MADISON,GA,-83.46407299,33.596097877
8710,30655,33.784865488,-83.71474997,MONROE,GA,-83.71474997,33.784865488
8711,30656,33.853143877,-83.7298527,MONROE,GA,-83.7298527,33.853143877
8712,30660,33.776093528,-82.93661349,RAYLE,GA,-82.93661349,33.776093528
8713,30662,34.274311642,-83.13628492,ROYSTON,GA,-83.13628492,34.274311642
8714,30663,33.606590789,-83.60700534,RUTLEDGE,GA,-83.6070053399999,33.6065907890001
8715,30666,33.963342859,-83.58614122,STATHAM,GA,-83.5861412199999,33.9633428590001
8716,30667,33.779097421,-83.14213575,STEPHENS,GA,-83.14213575,33.7790974210001
8717,30668,33.896879601,-82.68110185,TIGNALL,GA,-82.6811018499999,33.8968796010001
8718,30669,33.639084077,-83.08162791,UNION POINT,GA,-83.08162791,33.6390840770001
8719,30673,33.733871504,-82.74218117,WASHINGTON,GA,-82.74218117,33.733871504
8720,30677,33.85244685,-83.41001479,WATKINSVILLE,GA,-83.4100147899999,33.85244685
8721,30678,33.446533857,-83.09945664,WHITE PLAINS,GA,-83.09945664,33.4465338570001
8722,30680,33.998321225,-83.7100832,WINDER,GA,-83.7100832,33.998321225
8723,30683,33.954632254,-83.26961021,WINTERVILLE,GA,-83.2696102099999,33.954632254
8724,30701,34.498844202,-84.92618266,CALHOUN,GA,-84.9261826599999,34.498844202
8725,30705,34.770984726,-84.78923077,CHATSWORTH,GA,-84.78923077,34.7709847260001
8726,30707,34.855695263,-85.31991567,CHICKAMAUGA,GA,-85.3199156699999,34.855695263
8727,30708,34.946920883,-84.72461988,CISCO,GA,-84.72461988,34.9469208830001
8728,30710,34.939929747,-84.94438892,COHUTTA,GA,-84.9443889199999,34.9399297470001
8729,30711,34.931077703,-84.77057375,CRANDALL,GA,-84.77057375,34.931077703
8730,30720,34.77019189,-84.98638452,DALTON,GA,-84.9863845199999,34.77019189
8731,30721,34.784740598,-84.93124165,DALTON,GA,-84.9312416499999,34.784740598
8732,30725,34.928839478,-85.3502309,FLINTSTONE,GA,-85.3502309,34.928839478
8733,30728,34.705586033,-85.26000954,LA FAYETTE,GA,-85.2600095399999,34.705586033
8734,30730,34.385457924,-85.41424329,LYERLY,GA,-85.4142432899999,34.385457924
8735,30731,34.560956497,-85.47746729,MENLO,GA,-85.4774672899999,34.5609564970001
8736,30733,34.416689863,-85.03621775,PLAINVILLE,GA,-85.0362177499999,34.416689863
8737,30734,34.529971002,-84.71096081,RANGER,GA,-84.71096081,34.529971002
8738,30735,34.606869092,-84.91432614,RESACA,GA,-84.91432614,34.6068690920001
8739,30736,34.917743962,-85.15130455,RINGGOLD,GA,-85.15130455,34.917743962
8740,30738,34.800842795,-85.47863643,RISING FAWN,GA,-85.4786364299999,34.8008427950001
8741,30739,34.806946081,-85.21909049,ROCK SPRING,GA,-85.21909049,34.806946081
8742,30740,34.766136595,-85.05477806,ROCKY FACE,GA,-85.05477806,34.766136595
8743,30741,34.960832409,-85.27296025,ROSSVILLE,GA,-85.27296025,34.960832409
8744,30742,34.952837097,-85.24317118,FORT OGLETHORPE,GA,-85.24317118,34.952837097
8745,30746,34.567282013,-85.0171428,SUGAR VALLEY,GA,-85.0171428,34.5672820130001
8746,30747,34.491639499,-85.33593175,SUMMERVILLE,GA,-85.33593175,34.491639499
8747,30750,34.946966175,-85.38249622,LOOKOUT MOUNTAIN,GA,-85.38249622,34.9469661750001
8748,30752,34.887150812,-85.52791721,TRENTON,GA,-85.5279172099999,34.8871508120001
8749,30753,34.562392139,-85.30071597,TRION,GA,-85.3007159699999,34.5623921390001
8750,30755,34.860870779,-85.04384429,TUNNEL HILL,GA,-85.04384429,34.860870779
8751,30757,34.947303511,-85.44178346,WILDWOOD,GA,-85.44178346,34.947303511
8752,30802,33.599034935,-82.32486624,APPLING,GA,-82.3248662399999,33.5990349350001
8753,30803,33.16632352,-82.52408078,AVERA,GA,-82.52408078,33.16632352
8754,30805,33.293477732,-82.18291333,BLYTHE,GA,-82.18291333,33.293477732
8755,30808,33.396123085,-82.39624643,DEARING,GA,-82.39624643,33.3961230850001
8756,30809,33.552122802,-82.14851396,EVANS,GA,-82.1485139599999,33.552122802
8757,30810,33.239596858,-82.58878816,GIBSON,GA,-82.58878816,33.239596858
8758,30813,33.472401073,-82.20307952,GROVETOWN,GA,-82.20307952,33.4724010730001
8759,30814,33.431885588,-82.30677794,HARLEM,GA,-82.30677794,33.4318855880001
8760,30815,33.340996272,-82.07847536,HEPHZIBAH,GA,-82.07847536,33.340996272
8761,30816,33.173321053,-82.16132718,KEYSVILLE,GA,-82.1613271799999,33.1733210530001
8762,30817,33.773376779,-82.42989156,LINCOLNTON,GA,-82.42989156,33.773376779
8763,30818,33.24394412,-82.31470324,MATTHEWS,GA,-82.31470324,33.24394412
8764,30820,33.211931861,-82.69361474,MITCHELL,GA,-82.69361474,33.211931861
8765,30821,33.473844053,-82.7386928,NORWOOD,GA,-82.7386928,33.4738440530001
8766,30823,33.197107641,-82.45463181,STAPLETON,GA,-82.45463181,33.1971076410001
8767,30824,33.479804569,-82.48980094,THOMSON,GA,-82.48980094,33.4798045690001
8768,30828,33.401048171,-82.63289712,WARRENTON,GA,-82.6328971199999,33.4010481710001
8769,30830,33.100396266,-81.97896323,WAYNESBORO,GA,-81.97896323,33.1003962660001
8770,30833,33.206837081,-82.37696939,WRENS,GA,-82.3769693899999,33.2068370810001
8771,30901,33.464023534,-81.96771482,AUGUSTA,GA,-81.96771482,33.464023534
8772,30904,33.473893537,-82.01454313,AUGUSTA,GA,-82.0145431299999,33.473893537
8773,30905,33.390000733,-82.15155197,AUGUSTA,GA,-82.15155197,33.3900007330001
8774,30906,33.398534063,-82.03434563,AUGUSTA,GA,-82.03434563,33.3985340630001
8775,30907,33.51572128,-82.09459949,AUGUSTA,GA,-82.09459949,33.51572128
8776,30909,33.480315116,-82.06862128,AUGUSTA,GA,-82.0686212799999,33.480315116
8777,31001,31.936695779,-83.29173313,ABBEVILLE,GA,-83.29173313,31.936695779
8778,31002,32.551660889,-82.58724418,ADRIAN,GA,-82.58724418,32.5516608890001
8779,31005,32.554038232,-83.61943788,BONAIRE,GA,-83.61943788,32.554038232
8780,31006,32.552709071,-84.23081186,BUTLER,GA,-84.23081186,32.552709071
8781,31007,32.213529058,-83.90823546,BYROMVILLE,GA,-83.90823546,32.2135290580001
8782,31008,32.644471733,-83.75438342,BYRON,GA,-83.75438342,32.644471733
8783,31009,32.312642771,-83.02531528,CADWELL,GA,-83.02531528,32.3126427710001
8784,31011,32.113813491,-83.05966384,CHAUNCEY,GA,-83.05966384,32.113813491
8785,31012,32.387448254,-83.17632454,CHESTER,GA,-83.1763245399999,32.387448254
8786,31014,32.399699274,-83.33579863,COCHRAN,GA,-83.3357986299999,32.3996992740001
8787,31015,31.952104561,-83.78640029,CORDELE,GA,-83.78640029,31.9521045610001
8788,31016,32.86076104,-84.0997141,CULLODEN,GA,-84.0997141,32.8607610400001
8789,31017,32.621201375,-83.25263122,DANVILLE,GA,-83.25263122,32.6212013750001
8790,31018,32.963586144,-82.62234367,DAVISBORO,GA,-82.62234367,32.963586144
8791,31019,32.428618875,-83.04821167,DEXTER,GA,-83.0482116699999,32.428618875
8792,31020,32.727612952,-83.49569896,DRY BRANCH,GA,-83.49569896,32.7276129520001
8793,31021,32.535606558,-82.93604782,DUBLIN,GA,-82.9360478199999,32.535606558
8794,31022,32.524367059,-83.08742531,DUDLEY,GA,-83.08742531,32.524367059
8795,31023,32.201648803,-83.18589828,EASTMAN,GA,-83.1858982799999,32.2016488030001
8796,31024,33.316605325,-83.32760575,EATONTON,GA,-83.32760575,33.3166053250001
8797,31025,32.340180576,-83.75291838,ELKO,GA,-83.75291838,32.3401805760001
8798,31027,32.560907067,-82.82702438,EAST DUBLIN,GA,-82.82702438,32.5609070670001
8799,31028,32.630539836,-83.68744667,CENTERVILLE,GA,-83.68744667,32.630539836
8800,31029,33.055748499,-83.93374196,FORSYTH,GA,-83.93374196,33.0557484990001
8801,31030,32.562366211,-83.88243183,FORT VALLEY,GA,-83.88243183,32.562366211
8802,31031,32.916376293,-83.31297262,GORDON,GA,-83.31297262,32.916376293
8803,31032,32.99426226,-83.55631358,GRAY,GA,-83.5563135799999,32.99426226
8804,31033,33.046580348,-83.42351401,HADDOCK,GA,-83.42351401,33.0465803480001
8805,31035,32.848318621,-82.70668271,HARRISON,GA,-82.7066827099999,32.848318621
8806,31036,32.292246241,-83.50678147,HAWKINSVILLE,GA,-83.50678147,32.292246241
8807,31037,32.094652617,-82.92997227,MC RAE HELENA,GA,-82.92997227,32.0946526170001
8808,31038,33.163460947,-83.62601743,HILLSBORO,GA,-83.62601743,33.163460947
8809,31041,32.378737907,-84.16011619,IDEAL,GA,-84.1601161899999,32.3787379070001
8810,31042,32.794532547,-83.1848941,IRWINTON,GA,-83.1848941,32.7945325470001
8811,31044,32.654550885,-83.35396858,JEFFERSONVILLE,GA,-83.35396858,32.654550885
8812,31045,33.337,-82.737,JEWELL,GA,-82.737,33.337
8813,31046,33.011697342,-83.77781764,JULIETTE,GA,-83.77781764,33.011697342
8814,31047,32.519387259,-83.65792306,KATHLEEN,GA,-83.65792306,32.519387259
8815,31049,32.701539353,-82.51005095,KITE,GA,-82.5100509499999,32.701539353
8816,31050,32.732662477,-83.90735486,KNOXVILLE,GA,-83.9073548599999,32.7326624770001
8817,31052,32.779913652,-83.81113053,LIZELLA,GA,-83.81113053,32.7799136520001
8818,31054,32.873291826,-83.20318268,MC INTYRE,GA,-83.2031826799999,32.8732918260001
8819,31055,32.051107683,-82.89104979,MC RAE HELENA,GA,-82.89104979,32.0511076830001
8820,31057,32.453048186,-83.92929864,MARSHALLVILLE,GA,-83.92929864,32.453048186
8821,31058,32.476370253,-84.47898676,MAUK,GA,-84.4789867599999,32.476370253
8822,31060,32.051862524,-83.07580513,MILAN,GA,-83.0758051299999,32.0518625240001
8823,31061,33.099290448,-83.24749186,MILLEDGEVILLE,GA,-83.24749186,33.099290448
8824,31063,32.299997935,-84.00446253,MONTEZUMA,GA,-84.00446253,32.2999979350001
8825,31064,33.334164972,-83.7397504,MONTICELLO,GA,-83.7397503999999,33.3341649720001
8826,31065,32.57008337,-83.14252558,MONTROSE,GA,-83.14252558,32.5700833700001
8827,31066,32.795776584,-83.98605299,MUSELLA,GA,-83.98605299,32.7957765840001
8828,31068,32.309340214,-84.08958868,OGLETHORPE,GA,-84.08958868,32.309340214
8829,31069,32.467710354,-83.73000796,PERRY,GA,-83.73000796,32.4677103540001
8830,31070,32.184520916,-83.77182402,PINEHURST,GA,-83.7718240199999,32.1845209160001
8831,31071,32.069659263,-83.4880822,PINEVIEW,GA,-83.4880822,32.0696592630001
8832,31072,31.974429006,-83.56075433,PITTS,GA,-83.56075433,31.974429006
8833,31075,32.379203595,-82.95029577,RENTZ,GA,-82.95029577,32.379203595
8834,31076,32.559879485,-84.11672114,REYNOLDS,GA,-84.11672114,32.5598794850001
8835,31077,32.013169168,-83.22563093,RHINE,GA,-83.22563093,32.013169168
8836,31078,32.703043605,-84.04277097,ROBERTA,GA,-84.0427709699999,32.7030436050001
8837,31079,31.909158939,-83.41645672,ROCHELLE,GA,-83.41645672,31.9091589390001
8838,31081,32.472280495,-84.31969792,RUPERT,GA,-84.31969792,32.4722804950001
8839,31082,32.987370238,-82.81327935,SANDERSVILLE,GA,-82.81327935,32.987370238
8840,31085,33.421300582,-83.64411436,SHADY DALE,GA,-83.6441143599999,33.4213005820001
8841,31087,33.239537026,-83.08844891,SPARTA,GA,-83.08844891,33.2395370260001
8842,31088,32.590099056,-83.65816899,WARNER ROBINS,GA,-83.65816899,32.590099056
8843,31089,32.908710353,-82.82170841,TENNILLE,GA,-82.82170841,32.9087103530001
8844,31090,32.812281139,-83.07960424,TOOMSBORO,GA,-83.07960424,32.812281139
8845,31091,32.239040992,-83.72055527,UNADILLA,GA,-83.72055527,32.2390409920001
8846,31092,32.087448589,-83.79922867,VIENNA,GA,-83.7992286699999,32.0874485890001
8847,31093,32.636655218,-83.64671394,WARNER ROBINS,GA,-83.64671394,32.636655218
8848,31094,33.097117518,-82.80982743,WARTHEN,GA,-82.80982743,33.0971175180001
